GCF_000154465.1	28117	Alistipes	Bacteria
GCF_020736405.1	28118	Odoribacter	Bacteria
GCF_002998435.1	28119	Bacteroides	Bacteria
GCA_003449225.1	28121	Butyrivibrio	Bacteria
GCA_003487615.1	28121	Butyrivibrio	Bacteria
GCF_000212375.1	28123	Porphyromonas	Bacteria
GCF_900454815.1	28124	Porphyromonas	Bacteria
GCF_000262545.1	28125	Prevotella	Bacteria
GCF_900454855.1	28126	Prevotella	Bacteria
GCF_020735565.1	28127	Hoylesella	Bacteria
GCF_018128205.1	28129	Prevotella	Bacteria
GCF_900454955.1	28130	Prevotella	Bacteria
GCF_000144405.1	28132	Prevotella	Bacteria
GCF_000185145.2	28134	Hoylesella	Bacteria
GCF_900637655.1	28135	Prevotella	Bacteria
GCF_000224615.1	28136	Prevotella	Bacteria
GCF_018127765.1	28137	Prevotella	Bacteria
GCF_000427365.1	28139	Rikenella	Bacteria
GCF_003516125.1	28141	Cronobacter	Bacteria
GCF_008830365.1	28151	Serratia	Bacteria
GCF_900460525.1	28152	Yersinia	Bacteria
GCF_024362845.1	28169	Vibrio	Bacteria
GCF_012395215.1	28171	Vibrio	Bacteria
GCF_009763765.1	28172	Vibrio	Bacteria
GCF_001050675.1	28173	Vibrio	Bacteria
GCF_000176235.1	28175	Vibrio	Bacteria
GCF_001746755.1	28181	Magnetovibrio	Bacteria
GCF_000306255.2	28182	Leptospira	Bacteria
GCF_000313175.2	28183	Leptospira	Bacteria
GCF_002302565.1	28188	Capnocytophaga	Bacteria
GCF_002302475.1	28189	Capnocytophaga	Bacteria
GCF_011761635.1	28195	Thermonema	Bacteria
GCF_000284355.1	28197	Aliarcobacter	Bacteria
GCF_003660105.1	28198	Aliarcobacter	Bacteria
GCF_000092245.1	28199	Arcobacter	Bacteria
GCF_018398275.1	28210	Chelatococcus	Bacteria
GCF_000787715.1	28213	Sphingomonas	Bacteria
GCF_900110225.1	28220	Brachymonas	Bacteria
GCF_000307105.1	28223	Desulfobacula	Bacteria
GCF_000518725.1	28224	Mesoplasma	Bacteria
GCF_900143105.1	28230	Carnobacterium	Bacteria
GCF_000012925.1	28232	Geobacter	Bacteria
GCF_002895605.1	28237	Petrotoga	Bacteria
GCF_000756505.1	28251	Ornithobacterium	Bacteria
GCF_000620045.1	28252	Halomonas	Bacteria
GCF_004363305.1	28254	Marinomonas	Bacteria
GCF_005144735.1	28258	Cobetia	Bacteria
GCF_900475915.1	28264	Arcanobacterium	Bacteria
GCF_003046475.1	28320	Mycoplana	Bacteria
GCF_900106715.1	28442	Haloarcula	Archaea
GCF_001561955.1	28446	Anaerotignum	Bacteria
GCF_009739655.1	28447	Clavibacter	Bacteria
GCF_004006375.1	28448	Komagataeibacter	Bacteria
GCF_005221305.1	28449	Neisseria	Bacteria
GCF_000756125.1	28450	Burkholderia	Bacteria
GCF_016725865.1	28454	Sphingobacterium	Bacteria
GCA_001662425.1	28458	Chlamydomonas	Eukaryota
GCA_003709225.2	28549	Priceomyces	Eukaryota
GCA_000985935.1	28573	Talaromyces	Eukaryota
GCF_002080395.1	28898	Campylobacter	Bacteria
GCF_000006945.2	28901	Salmonella	Bacteria
GCF_005061465.1	28903	Mycoplasmopsis	Bacteria
GCF_000002515.2	28985	Kluyveromyces	Eukaryota
GCA_001600675.1	28986	Millerozyma	Eukaryota
GCF_000336635.1	29282	Haloarcula	Archaea
GCF_000337335.1	29283	Halorubrum	Archaea
GCF_017873555.1	29284	Halorubrum	Archaea
GCF_000328685.1	29288	Natronococcus	Archaea
GCF_000013725.1	29291	Methanococcoides	Archaea
GCF_000195935.2	29292	Pyrococcus	Archaea
GCF_000237305.1	29303	Streptantibioticus	Bacteria
GCF_000340435.2	29311	Mycobacterium	Bacteria
GCF_900417275.1	29313	Mycobacterium	Bacteria
GCF_010729485.1	29314	Mycolicibacter	Bacteria
GCF_014208035.1	29316	Schaalia	Bacteria
GCF_028201595.1	29318	Winkia	Bacteria
GCF_021919345.1	29320	Paenarthrobacter	Bacteria
GCF_000296405.1	29321	Corynebacterium	Bacteria
GCF_000189775.2	29329	Thermoanaerobacterium	Bacteria
GCF_001643235.1	29332	Domibacillus	Bacteria
GCF_900108045.1	29344	Caloramator	Bacteria
GCF_000518565.1	29350	Thermoanaerobacter	Bacteria
GCF_002797975.1	29354	Lacrimispora	Bacteria
GCF_000621505.1	29355	Ruminiclostridium	Bacteria
GCF_000178835.2	29360	Cellulosilyticum	Bacteria
GCF_000424025.1	29363	Clostridium	Bacteria
GCF_002006345.1	29367	Clostridium	Bacteria
GCF_019753795.1	29369	Clostridium	Bacteria
GCF_900461315.1	29370	Lacrimispora	Bacteria
GCF_000350485.1	29371	Ruminiclostridium	Bacteria
GCF_000371465.1	29372	Clostridium	Bacteria
GCF_016028295.1	29379	Staphylococcus	Bacteria
GCF_900458255.1	29382	Staphylococcus	Bacteria
GCF_003019255.1	29384	Staphylococcus	Bacteria
GCF_007814115.1	29385	Staphylococcus	Bacteria
GCF_025272815.1	29388	Staphylococcus	Bacteria
GCF_009730315.1	29391	Gemella	Bacteria
GCF_003263915.2	29394	Dolosigranulum	Bacteria
GCF_001888905.1	29397	Lactobacillus	Bacteria
GCF_001888985.1	29397	Lactobacillus	Bacteria
GCF_002285775.1	29397	Lactobacillus	Bacteria
GCF_017584225.1	29397	Lactobacillus	Bacteria
GCF_021091115.1	29397	Lactobacillus	Bacteria
GCF_900322585.1	29397	Lactobacillus	Bacteria
GCA_003814285.1	29397	Lactobacillus	Bacteria
GCF_002278095.1	29397	Lactobacillus	Bacteria
GCF_000270245.1	29405	Microlunatus	Bacteria
GCF_016653355.1	29408	Rhodoplanes	Bacteria
GCF_003258865.1	29409	Rhodoplanes	Bacteria
GCF_008693005.1	29419	Helicobacter	Bacteria
GCF_001467025.1	29422	Legionella	Bacteria
GCF_001467925.1	29423	Legionella	Bacteria
GCF_014199985.1	29427	Methylorubrum	Bacteria
GCF_014199935.1	29428	Methylorubrum	Bacteria
GCF_014845115.1	29429	Methylorubrum	Bacteria
GCF_003323815.1	29430	Acinetobacter	Bacteria
GCF_904846425.1	29432	Psychrobacter	Bacteria
GCF_001636015.1	29433	Moraxella	Bacteria
GCF_002091575.1	29435	Pseudomonas	Bacteria
GCF_020917325.1	29438	Pseudomonas	Bacteria
GCF_002813445.1	29442	Pseudomonas	Bacteria
GCF_009931595.1	29447	Xanthomonas	Bacteria
GCF_002119845.1	29449	Rhizobium	Bacteria
GCF_000007125.1	29459	Brucella	Bacteria
GCF_000007505.1	29461	Brucella	Bacteria
GCF_900186885.1	29466	Veillonella	Bacteria
GCF_000740965.1	29471	Pectobacterium	Bacteria
GCF_000834395.1	29483	Yersinia	Bacteria
GCF_000754805.1	29484	Yersinia	Bacteria
GCF_000834455.1	29485	Yersinia	Bacteria
GCF_017498685.1	29486	Yersinia	Bacteria
GCF_001083805.1	29488	Photorhabdus	Bacteria
GCF_020341435.1	29489	Aeromonas	Bacteria
GCF_006364355.1	29494	Vibrio	Bacteria
GCF_012275065.1	29495	Vibrio	Bacteria
GCF_022812045.1	29497	Vibrio	Bacteria
GCF_000772105.1	29498	Vibrio	Bacteria
GCF_000243675.2	29506	Leptospira	Bacteria
GCF_000243695.2	29507	Leptospira	Bacteria
GCF_004770275.1	29508	Leptospira	Bacteria
GCF_000266885.1	29510	Turneriella	Bacteria
GCA_003545565.1	29523	Bacteroides	Bacteria
GCA_009775685.1	29523	Bacteroides	Bacteria
GCA_011525405.1	29523	Bacteroides	Bacteria
GCA_013316615.1	29523	Bacteroides	Bacteria
GCA_017983915.1	29523	Bacteroides	Bacteria
GCA_017984365.1	29523	Bacteroides	Bacteria
GCA_017984395.1	29523	Bacteroides	Bacteria
GCA_017985235.1	29523	Bacteroides	Bacteria
GCA_017985695.1	29523	Bacteroides	Bacteria
GCA_017986355.1	29523	Bacteroides	Bacteria
GCA_017986375.1	29523	Bacteroides	Bacteria
GCA_017986485.1	29523	Bacteroides	Bacteria
GCA_017987515.1	29523	Bacteroides	Bacteria
GCA_017993145.1	29523	Bacteroides	Bacteria
GCA_017994795.1	29523	Bacteroides	Bacteria
GCA_017995425.1	29523	Bacteroides	Bacteria
GCA_017996295.1	29523	Bacteroides	Bacteria
GCA_017996405.1	29523	Bacteroides	Bacteria
GCA_018006095.1	29523	Bacteroides	Bacteria
GCA_018054165.1	29523	Bacteroides	Bacteria
GCA_018054275.1	29523	Bacteroides	Bacteria
GCA_018055485.1	29523	Bacteroides	Bacteria
GCA_018058485.1	29523	Bacteroides	Bacteria
GCA_018058515.1	29523	Bacteroides	Bacteria
GCA_018059265.1	29523	Bacteroides	Bacteria
GCA_018060005.1	29523	Bacteroides	Bacteria
GCA_018060105.1	29523	Bacteroides	Bacteria
GCA_018061245.1	29523	Bacteroides	Bacteria
GCA_018061885.1	29523	Bacteroides	Bacteria
GCA_018264635.1	29523	Bacteroides	Bacteria
GCA_018264655.1	29523	Bacteroides	Bacteria
GCA_018265735.1	29523	Bacteroides	Bacteria
GCA_019412325.1	29523	Bacteroides	Bacteria
GCA_019412365.1	29523	Bacteroides	Bacteria
GCA_019412375.1	29523	Bacteroides	Bacteria
GCA_019412405.1	29523	Bacteroides	Bacteria
GCA_019412445.1	29523	Bacteroides	Bacteria
GCA_019412455.1	29523	Bacteroides	Bacteria
GCA_019412505.1	29523	Bacteroides	Bacteria
GCA_019412565.1	29523	Bacteroides	Bacteria
GCA_019412575.1	29523	Bacteroides	Bacteria
GCA_019412645.1	29523	Bacteroides	Bacteria
GCA_019412765.1	29523	Bacteroides	Bacteria
GCA_019412775.1	29523	Bacteroides	Bacteria
GCA_019412845.1	29523	Bacteroides	Bacteria
GCA_019415065.1	29523	Bacteroides	Bacteria
GCA_019417355.1	29523	Bacteroides	Bacteria
GCA_019417705.1	29523	Bacteroides	Bacteria
GCA_019418975.1	29523	Bacteroides	Bacteria
GCA_019418985.1	29523	Bacteroides	Bacteria
GCA_019418995.1	29523	Bacteroides	Bacteria
GCA_019419105.1	29523	Bacteroides	Bacteria
GCA_019419195.1	29523	Bacteroides	Bacteria
GCA_019419695.1	29523	Bacteroides	Bacteria
GCA_019420925.1	29523	Bacteroides	Bacteria
GCA_019421825.1	29523	Bacteroides	Bacteria
GCA_019424485.1	29523	Bacteroides	Bacteria
GCA_019424495.1	29523	Bacteroides	Bacteria
GCA_019424555.1	29523	Bacteroides	Bacteria
GCA_019424625.1	29523	Bacteroides	Bacteria
GCA_019425245.1	29523	Bacteroides	Bacteria
GCA_021619295.1	29523	Bacteroides	Bacteria
GCA_021623745.1	29523	Bacteroides	Bacteria
GCF_900167105.1	29524	Porphyromonas	Bacteria
GCF_900142715.1	29533	Flavobacterium	Bacteria
GCF_900142735.1	29534	Flavobacterium	Bacteria
GCF_900114945.1	29536	Flavobacterium	Bacteria
GCF_900108055.1	29539	Thermoleophilum	Bacteria
GCF_001887715.1	29542	Syntrophotalea	Bacteria
GCF_000015045.1	29543	Pelobacter	Bacteria
GCF_004361735.1	29545	Azoarcus	Bacteria
GCF_900660745.1	29552	Haploplasma	Bacteria
GCF_000988065.1	29555	Mycoplasmopsis	Bacteria
GCF_900114545.1	29563	Halanaerobium	Bacteria
GCF_900128865.1	29570	Halomonas	Bacteria
GCF_900142895.1	29571	Halomonas	Bacteria
GCF_007989465.1	29573	Halomonas	Bacteria
GCF_002288025.1	29575	Taylorella	Bacteria
GCF_013372045.1	29581	Janthinobacterium	Bacteria
GCA_001005415.1	29830	Starmerella	Eukaryota
GCA_947297695.1	29831	Lachancea	Eukaryota
GCA_003243715.1	29833	Hanseniaspora	Eukaryota
GCF_000170995.1	29875	Trichoderma	Eukaryota
GCA_002901145.1	29917	Cladosporium	Eukaryota
GCF_025094135.1	29922	Mucor	Eukaryota
GCF_000022325.1	31899	Caldicellulosiruptor	Bacteria
GCF_000020485.1	31909	Halothermothrix	Bacteria
GCF_900445875.1	31943	Brevibacterium	Bacteria
GCF_022691205.1	31954	Bifidobacterium	Bacteria
GCA_027945455.1	31954	Bifidobacterium	Bacteria
GCF_009739595.2	31963	Clavibacter	Bacteria
GCF_009739615.2	31963	Clavibacter	Bacteria
GCF_009739635.2	31963	Clavibacter	Bacteria
GCF_021923125.1	31963	Clavibacter	Bacteria
GCF_023277825.1	31963	Clavibacter	Bacteria
GCF_023277845.1	31963	Clavibacter	Bacteria
GCF_023277865.1	31963	Clavibacter	Bacteria
GCF_023279165.1	31963	Clavibacter	Bacteria
GCF_023539135.1	31963	Clavibacter	Bacteria
GCF_024532035.1	31964	Clavibacter	Bacteria
GCF_021922985.1	31965	Clavibacter	Bacteria
GCF_902373665.1	31971	Amedibacillus	Bacteria
GCF_000340375.1	31973	Eggerthia	Bacteria
GCF_000019725.1	31998	Methylobacterium	Bacteria
GCF_018682645.1	32001	Alcaligenes	Bacteria
GCF_900445215.1	32001	Alcaligenes	Bacteria
GCF_000739855.1	32001	Alcaligenes	Bacteria
GCF_001748345.1	32001	Alcaligenes	Bacteria
GCF_013267375.1	32002	Achromobacter	Bacteria
GCF_002554425.1	32013	Comamonas	Bacteria
GCF_015731765.1	32016	Cupidesulfovibrio	Bacteria
GCF_007723545.1	32019	Campylobacter	Bacteria
GCF_017896385.1	32019	Campylobacter	Bacteria
GCF_017896405.1	32019	Campylobacter	Bacteria
GCF_900475935.1	32019	Campylobacter	Bacteria
GCF_000759485.1	32019	Campylobacter	Bacteria
GCF_000015085.1	32019	Campylobacter	Bacteria
GCF_002983725.1	32021	Campylobacter	Bacteria
GCF_900474415.1	32021	Campylobacter	Bacteria
GCF_900637255.1	32021	Campylobacter	Bacteria
GCF_900638625.1	32021	Campylobacter	Bacteria
GCF_000017485.1	32021	Campylobacter	Bacteria
GCF_900446595.1	32023	Campylobacter	Bacteria
GCF_900112675.1	32040	Acidovorax	Bacteria
GCF_020889625.1	32062	Deinococcus	Bacteria
GCF_000367205.1	33010	Cutibacterium	Bacteria
GCF_900186975.1	33011	Cutibacterium	Bacteria
GCF_000411175.1	33012	Propionimicrobium	Bacteria
GCF_000958465.1	33014	Clavibacter	Bacteria
GCF_003076335.1	33014	Clavibacter	Bacteria
GCF_003076355.1	33014	Clavibacter	Bacteria
GCF_000497245.1	33018	Sporolactobacillus	Bacteria
GCF_003945365.1	33025	Phascolarctobacterium	Bacteria
GCF_004291115.2	33028	Staphylococcus	Bacteria
GCF_900454665.1	33030	Peptoniphilus	Bacteria
GCF_900454715.1	33031	Peptoniphilus	Bacteria
GCF_000758765.1	33032	Anaerococcus	Bacteria
GCF_003454775.1	33033	Parvimonas	Bacteria
GCF_900445285.1	33034	Anaerococcus	Bacteria
GCF_010669205.1	33035	Blautia	Bacteria
GCF_001546165.1	33036	Anaerococcus	Bacteria
GCF_016127475.1	33037	Anaerococcus	Bacteria
GCF_020735705.1	33043	Coprococcus	Bacteria
GCF_000022725.1	33045	Bartonella	Bacteria
GCF_900638635.1	33047	Bartonella	Bacteria
GCF_023472875.1	33053	Neisseria	Bacteria
GCF_008694225.1	33059	Acidithiobacillus	Bacteria
GCF_900184295.1	33069	Pseudomonas	Bacteria
GCF_002754935.1	33070	Thermostichus	Bacteria
GCF_000022565.1	33075	Acidobacterium	Bacteria
GCA_001584585.1	33097	Gonium	Eukaryota
GCA_003707555.1	33165	Kluyveromyces	Eukaryota
GCF_000149615.1	33178	Aspergillus	Eukaryota
GCF_001653265.1	33203	Purpureocillium	Eukaryota
GCA_014885115.2	33640	Asterionellopsis	Eukaryota
GCF_024662215.1	33865	Methanoplanus	Archaea
GCF_000195315.1	33871	Coriobacterium	Bacteria
GCF_900142065.1	33878	Agromyces	Bacteria
GCF_004216665.1	33879	Agromyces	Bacteria
GCF_022655355.1	33881	Curtobacterium	Bacteria
GCF_017876655.1	33884	Microbacterium	Bacteria
GCF_006716815.1	33885	Microbacterium	Bacteria
GCF_004011095.1	33887	Rathayibacter	Bacteria
GCF_001641005.1	33888	Rathayibacter	Bacteria
GCF_016027415.1	33889	Brevibacterium	Bacteria
GCA_001544855.1	33894	Mycobacterium	Bacteria
GCF_000253355.1	33894	Mycobacterium	Bacteria
GCF_900078675.2	33895	Mycobacterium	Bacteria
GCF_016467295.1	33900	Streptomyces	Bacteria
GCF_000009765.2	33903	Streptomyces	Bacteria
GCF_000384035.1	33906	Actinopolyspora	Bacteria
GCF_000454025.1	33910	Amycolatopsis	Bacteria
GCF_027921765.1	33917	Microbacterium	Bacteria
GCF_024362265.1	33918	Microbacterium	Bacteria
GCF_000687795.1	33924	Mycoplasma	Bacteria
GCF_002250055.1	33932	Sutcliffiella	Bacteria
GCF_001281525.1	33935	Lysinibacillus	Bacteria
GCF_002243665.1	33938	Geobacillus	Bacteria
GCF_002072065.1	33940	Geobacillus	Bacteria
GCF_000092905.1	33943	Kyrpidia	Bacteria
GCF_002891025.1	33945	Enterococcus	Bacteria
GCF_000247605.1	33952	Acetobacterium	Bacteria
GCF_900129955.1	33954	Clostridium	Bacteria
GCF_014841035.1	33959	Lactobacillus	Bacteria
GCF_001623425.1	33960	Secundilactobacillus	Bacteria
GCF_009739535.1	33962	Lentilactobacillus	Bacteria
GCF_007954785.1	33964	Leuconostoc	Bacteria
GCF_002092215.1	33965	Leuconostoc	Bacteria
GCF_000160595.1	33965	Leuconostoc	Bacteria
GCF_000686485.1	33965	Leuconostoc	Bacteria
GCF_001047695.1	33966	Leuconostoc	Bacteria
GCF_001583825.1	33967	Leuconostoc	Bacteria
GCF_002009375.1	33967	Leuconostoc	Bacteria
GCF_002117185.1	33967	Leuconostoc	Bacteria
GCF_002148235.1	33967	Leuconostoc	Bacteria
GCF_000014445.1	33967	Leuconostoc	Bacteria
GCF_000234825.3	33967	Leuconostoc	Bacteria
GCF_016127255.1	33968	Leuconostoc	Bacteria
GCF_003966875.1	33970	Melissococcus	Bacteria
GCF_001700325.1	33977	Caryophanon	Bacteria
GCF_001700315.1	33978	Caryophanon	Bacteria
GCF_003752415.1	33984	Luteococcus	Bacteria
GCF_000702585.1	33987	Exiguobacterium	Bacteria
GCF_002173515.1	33995	Komagataeibacter	Bacteria
GCF_000021325.1	33996	Gluconacetobacter	Bacteria
GCF_900129125.1	33998	Acidocella	Bacteria
GCF_000444995.1	34003	Paracoccus	Bacteria
GCF_900156255.1	34006	Paracoccus	Bacteria
GCF_003386575.1	34007	Paracoccus	Bacteria
GCF_000429645.1	34011	Niveispirillum	Bacteria
GCF_016919065.1	34032	Desulfobulbus	Bacteria
GCF_000241955.1	34038	Rahnella	Bacteria
GCF_900453305.1	34059	Moraxella	Bacteria
GCF_900453175.1	34060	Moraxella	Bacteria
GCF_001553955.1	34062	Moraxella	Bacteria
GCF_001591365.1	34073	Variovorax	Bacteria
GCF_019552185.1	34085	Riemerella	Bacteria
GCF_900103515.1	34086	Pedobacter	Bacteria
GCF_000020645.1	34090	Pelodictyon	Bacteria
GCF_900156335.1	34103	Sphaerotilus	Bacteria
GCF_000024565.1	34105	Streptobacillus	Bacteria
GCA_004919595.1	34356	Kodamaea	Eukaryota
GCA_016584175.1	34358	Kazachstania	Eukaryota
GCA_003707065.2	34364	Trigonopsis	Eukaryota
GCA_009900065.1	34406	Colletotrichum	Eukaryota
GCF_000007985.2	35554	Geobacter	Bacteria
GCF_020099395.1	35621	Streptomyces	Bacteria
GCA_012851205.1	35629	Torulaspora	Eukaryota
GCA_008690995.1	35688	Porphyridium	Eukaryota
GCF_004341395.1	35700	Heliophilum	Bacteria
GCF_000019165.1	35701	Heliomicrobium	Bacteria
GCF_001558935.2	35703	Citrobacter	Bacteria
GCA_001662365.1	35704	Chlamydomonas	Eukaryota
GCA_003814445.1	35717	Epichloe	Eukaryota
GCA_020875535.1	35725	Macrophomina	Eukaryota
GCF_900111935.1	35743	Halorubrum	Archaea
GCF_000337795.1	35745	Haloferax	Archaea
GCF_001190965.1	35746	Haloferax	Archaea
GCF_900113015.1	35752	Actinoplanes	Bacteria
GCF_025264705.1	35754	Dactylosporangium	Bacteria
GCF_000980835.1	35755	Corynebacterium	Bacteria
GCF_900447205.1	35756	Corynebacterium	Bacteria
GCA_003448895.1	35783	Enterococcus	Bacteria
GCA_003491565.1	35783	Enterococcus	Bacteria
GCA_003517205.1	35783	Enterococcus	Bacteria
GCA_003519325.1	35783	Enterococcus	Bacteria
GCA_003523565.1	35783	Enterococcus	Bacteria
GCA_003524385.1	35783	Enterococcus	Bacteria
GCA_003529205.1	35783	Enterococcus	Bacteria
GCA_003534095.1	35783	Enterococcus	Bacteria
GCA_003541415.1	35783	Enterococcus	Bacteria
GCA_017987595.1	35783	Enterococcus	Bacteria
GCA_017994305.1	35783	Enterococcus	Bacteria
GCA_018003575.1	35783	Enterococcus	Bacteria
GCA_018053825.1	35783	Enterococcus	Bacteria
GCA_018054325.1	35783	Enterococcus	Bacteria
GCA_018059045.1	35783	Enterococcus	Bacteria
GCA_018060285.1	35783	Enterococcus	Bacteria
GCF_000020945.1	35786	Coprothermobacter	Bacteria
GCF_009428965.1	35787	Limosilactobacillus	Bacteria
GCF_002356735.1	35790	Rickettsia	Bacteria
GCF_001633145.1	35806	Rhodovulum	Bacteria
GCF_014195675.1	35811	Erythrobacter	Bacteria
GCF_017311575.1	35813	Roseococcus	Bacteria
GCF_009627355.1	35814	Bordetella	Bacteria
GCF_001283065.1	35817	Helicobacter	Bacteria
GCF_900450955.1	35818	Helicobacter	Bacteria
GCF_001262605.1	35825	Pseudobacteroides	Bacteria
GCF_000185705.2	35833	Bilophila	Bacteria
GCF_900215655.1	35835	Hydrogenobacter	Bacteria
GCF_900129305.1	35837	Desulfacinum	Bacteria
GCA_019096115.1	36015	Pichia	Eukaryota
GCA_003708795.2	36016	Cyberlindnera	Eukaryota
GCA_024271855.1	36018	Wickerhamomyces	Eukaryota
GCA_022641835.1	36022	Cyberlindnera	Eukaryota
GCA_003706155.1	36023	Ogataea	Eukaryota
GCA_003705115.1	36024	Ogataea	Eukaryota
GCA_003706265.1	36025	Nakazawaea	Eukaryota
GCA_003706195.1	36026	Ogataea	Eukaryota
GCA_003706915.2	36028	Cyberlindnera	Eukaryota
GCF_020623625.1	36035	Saccharomycodes	Eukaryota
GCA_003705375.1	36036	Saccharomycopsis	Eukaryota
GCA_023627795.1	36038	Barnettozyma	Eukaryota
GCA_001599575.1	36080	Mucor	Eukaryota
GCF_000149645.3	36630	Aspergillus	Eukaryota
GCF_000315645.1	36651	Penicillium	Eukaryota
GCA_019977855.1	36655	Penicillium	Eukaryota
GCA_028827405.1	36656	Penicillium	Eukaryota
GCF_000336935.1	36738	Halococcus	Archaea
GCF_001570785.1	36740	Dermabacter	Bacteria
GCF_000340885.1	36745	Clostridium	Bacteria
GCF_000517305.1	36746	Pseudomonas	Bacteria
GCA_020254105.1	36773	Burkholderia	Bacteria
GCA_020254115.1	36773	Burkholderia	Bacteria
GCA_020254145.1	36773	Burkholderia	Bacteria
GCA_020254165.1	36773	Burkholderia	Bacteria
GCA_020254185.1	36773	Burkholderia	Bacteria
GCA_020254195.1	36773	Burkholderia	Bacteria
GCA_020254225.1	36773	Burkholderia	Bacteria
GCA_020254245.1	36773	Burkholderia	Bacteria
GCA_020254265.1	36773	Burkholderia	Bacteria
GCA_020254285.1	36773	Burkholderia	Bacteria
GCA_020254305.1	36773	Burkholderia	Bacteria
GCA_020254325.1	36773	Burkholderia	Bacteria
GCA_020254345.1	36773	Burkholderia	Bacteria
GCA_020254365.1	36773	Burkholderia	Bacteria
GCA_020254375.1	36773	Burkholderia	Bacteria
GCA_020254405.1	36773	Burkholderia	Bacteria
GCA_020254425.1	36773	Burkholderia	Bacteria
GCA_023383095.1	36773	Burkholderia	Bacteria
GCF_001974985.1	36805	Microbacterium	Bacteria
GCF_016907295.1	36806	Microbacterium	Bacteria
GCF_001584605.1	36807	Microbacterium	Bacteria
GCF_003932295.1	36808	Corynebacterium	Bacteria
GCF_004028015.1	36809	Mycobacteroides	Bacteria
GCF_010722915.1	36811	Mycolicibacterium	Bacteria
GCF_000526915.1	36812	Mycobacterium	Bacteria
GCF_010725725.1	36813	Mycolicibacterium	Bacteria
GCF_009914515.1	36821	Gordonia	Bacteria
GCF_014070455.1	36822	Gordonia	Bacteria
GCF_000248055.1	36823	Gordonia	Bacteria
GCF_000687555.1	36832	Lacrimispora	Bacteria
GCF_940677205.1	36835	Tyzzerella	Bacteria
GCF_000439105.1	36841	Terrisporobacter	Bacteria
GCF_900167445.1	36842	Maledivibacter	Bacteria
GCF_900113195.1	36844	Clostridium	Bacteria
GCF_900130055.1	36845	Clostridium	Bacteria
GCF_001571775.1	36847	Anaerotignum	Bacteria
GCF_001317355.1	36849	Oxobacter	Bacteria
GCF_000243155.2	36854	Desulfitobacterium	Bacteria
GCF_000018525.1	36855	Brucella	Bacteria
GCF_000376425.1	36861	Thiobacillus	Bacteria
GCF_021049305.1	36863	Ideonella	Bacteria
GCF_000013645.1	36873	Paraburkholderia	Bacteria
GCF_900638305.1	36874	Porphyromonas	Bacteria
GCA_018697155.1	36894	Pyramimonas	Eukaryota
GCA_003705165.1	36909	Citeromyces	Eukaryota
GCF_000003835.1	36911	Clavispora	Eukaryota
GCF_000149685.1	36914	Lodderomyces	Eukaryota
GCA_003708445.2	36916	Grigorovia	Eukaryota
GCF_002209125.2	37326	Nocardia	Bacteria
GCF_000717405.1	37328	Nocardia	Bacteria
GCF_000009805.1	37329	Nocardia	Bacteria
GCF_002933575.1	37330	Nocardia	Bacteria
GCF_002356035.1	37332	Nocardia	Bacteria
GCF_000364285.1	37372	Helicobacter	Bacteria
GCF_012584515.1	37448	Polaromonas	Bacteria
GCF_004343255.1	37482	Laceyella	Bacteria
GCF_001552515.1	37483	Sphaerimonospora	Bacteria
GCA_001313685.1	37483	Sphaerimonospora	Bacteria
GCF_000224005.2	37487	Marichromatium	Bacteria
GCF_900107645.1	37625	Desulfuromusa	Bacteria
GCF_013409345.1	37633	Kineococcus	Bacteria
GCF_003959475.1	37636	Thermus	Bacteria
GCF_000688415.1	37637	Corynebacterium	Bacteria
GCF_900112775.1	37658	Anaeromicropila	Bacteria
GCA_001754015.1	37662	Brettanomyces	Eukaryota
GCF_000157355.2	37734	Enterococcus	Bacteria
GCF_000832125.1	37752	Flavobacterium	Bacteria
GCF_001559615.2	37762	Escherichia	Bacteria
GCF_001559635.1	37762	Escherichia	Bacteria
GCF_025144405.1	37915	Dietzia	Bacteria
GCF_001552315.1	37916	Mycolicibacterium	Bacteria
GCF_020542785.1	37919	Rhodococcus	Bacteria
GCF_900631605.1	37921	Arthrobacter	Bacteria
GCF_004136565.1	37923	Rothia	Bacteria
GCF_000427905.1	37925	Thermocrispum	Bacteria
GCF_000427825.1	37926	Thermocrispum	Bacteria
GCF_006539205.1	37927	Sinomonas	Bacteria
GCF_002849715.1	37928	Arthrobacter	Bacteria
GCF_003687415.1	37929	Glutamicibacter	Bacteria
GCF_016894325.1	37930	Glutamicibacter	Bacteria
GCF_016694995.1	37931	Paenarthrobacter	Bacteria
GCA_024340765.1	38005	Tolypocladium	Eukaryota
GCF_017873415.1	38023	Methanolobus	Archaea
GCF_900100715.1	38026	Methanolobus	Archaea
GCF_000970085.1	38027	Methanosarcina	Archaea
GCF_000143365.1	38033	Chaetomium	Eukaryota
GCF_023520795.1	38284	Corynebacterium	Bacteria
GCF_015351335.1	38286	Corynebacterium	Bacteria
GCF_000143825.1	38288	Corynebacterium	Bacteria
GCF_000006605.1	38289	Corynebacterium	Bacteria
GCF_016628735.2	38290	Corynebacterium	Bacteria
GCF_009665375.1	38293	Photobacterium	Bacteria
GCF_900478045.1	38301	Corynebacterium	Bacteria
GCF_900103625.1	38302	Corynebacterium	Bacteria
GCF_024453815.1	38303	Corynebacterium	Bacteria
GCF_016728365.1	38304	Corynebacterium	Bacteria
